method,seed,episode,global_step,return,length,epsilon,loss_mean,moving_avg_50,device
double_dqn,2,113,2959,86.0,86,0.64861875,0.028102549469791526,31.02,cuda
double_dqn,2,114,3013,54.0,54,0.6422062500000001,0.05873291403555346,31.62,cuda
double_dqn,2,115,3046,33.0,33,0.6382875000000001,0.055798892552653946,31.84,cuda
double_dqn,2,116,3086,40.0,40,0.6335375000000001,0.03432760174619034,32.3,cuda
double_dqn,2,117,3143,57.0,57,0.6267687500000001,0.033377873192524964,33.2,cuda
double_dqn,2,118,3156,13.0,13,0.6252249999999999,0.03692126130828491,33.08,cuda
double_dqn,2,119,3193,37.0,37,0.62083125,0.03637219843379146,33.6,cuda
double_dqn,2,120,3250,57.0,57,0.6140625,0.03017084735543712,34.14,cuda
double_dqn,2,121,3331,81.0,81,0.60444375,0.03783032364487924,35.38,cuda
double_dqn,2,122,3349,18.0,18,0.60230625,0.03708355835018059,34.94,cuda
double_dqn,2,123,3412,63.0,63,0.594825,0.038271230490257345,36.0,cuda
double_dqn,2,124,3522,110.0,110,0.5817625000000001,0.05353582556444136,37.92,cuda
double_dqn,2,125,3593,71.0,71,0.5733312500000001,0.045993603752847285,39.02,cuda
double_dqn,2,126,3611,18.0,18,0.57119375,0.04230402492814594,37.98,cuda
double_dqn,2,127,3627,16.0,16,0.56929375,0.0392537695588544,37.2,cuda
double_dqn,2,128,3683,56.0,56,0.5626437500000001,0.03913455138847764,37.04,cuda
double_dqn,2,129,3772,89.0,89,0.5520750000000001,0.04183035569391056,38.32,cuda
double_dqn,2,130,3915,143.0,143,0.53509375,0.03556461319639966,40.42,cuda
double_dqn,2,131,3951,36.0,36,0.53081875,0.02982518044559078,40.62,cuda
double_dqn,2,132,3992,41.0,41,0.52595,0.02985953886584356,40.78,cuda
double_dqn,2,133,4027,35.0,35,0.5217937500000001,0.10611312332163964,41.16,cuda
double_dqn,2,134,4062,35.0,35,0.5176375,0.03939478639513254,41.26,cuda
double_dqn,2,135,4249,187.0,187,0.4954312500000001,0.04659915168864284,44.08,cuda
double_dqn,2,136,4321,72.0,72,0.48688125000000004,0.04655375299302654,45.34,cuda
double_dqn,2,137,4344,23.0,23,0.48414999999999997,0.04066721888502007,45.34,cuda
double_dqn,2,138,4391,47.0,47,0.47856875,0.04192128323731904,45.9,cuda
double_dqn,2,139,4449,58.0,58,0.47168125000000005,0.0381586164364527,46.22,cuda
double_dqn,2,140,4549,100.0,100,0.45980624999999997,0.0722133320523426,48.02,cuda
double_dqn,2,141,4683,134.0,134,0.4438937500000001,0.04817633077140842,50.34,cuda
double_dqn,2,142,4747,64.0,64,0.43629375000000004,0.05782768304197816,51.16,cuda
double_dqn,2,143,4794,47.0,47,0.43071250000000005,0.04364099688431684,51.18,cuda
double_dqn,2,144,4833,39.0,39,0.42608124999999997,0.04765444172498507,51.66,cuda
